pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
47776,XX,nse_fo,OPTIDX,NIFTY,NIFTY2612028250PE,PE,NIFTY20JAN2628250.00PE,,26000,,,,,,5,65,1453386600,-1,2,2825000.0,NSE,OPTIDX,1453386600,1450396800,1453386600,1450396800,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1453334400.0,1453386600.0,,,,196070.0,Cash,,1,1,1801.0,65,0.0,251705.0,140435.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65472,XX,nse_fo,OPTIDX,NIFTY,NIFTY26FEB30350CE,CE,NIFTY24FEB2630350.00CE,,26000,,,,,,5,65,1456410600,-1,2,3035000.0,NSE,OPTIDX,1456410600,1448582400,1456410600,1448582400,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1456358400.0,1456410600.0,,,,545.0,Cash,,1,1,1801.0,65,0.0,2545.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
61748,XX,nse_fo,OPTIDX,NIFTY,NIFTY29DEC24000CE,CE,NIFTY24DEC2924000.00CE,,26000,,,,,,5,75,1577284200,-1,2,2400000.0,NSE,OPTIDX,1577284200,1419724800,1577284200,1419724800,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1577284200.0,1577284200.0,,,,768590.0,Cash,,0,1,1801.0,75,0.0,991455.0,545725.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65085,XX,nse_fo,OPTIDX,NIFTY,NIFTY26FEB27250CE,CE,NIFTY24FEB2627250.00CE,,26000,,,,,,5,65,1456410600,-1,2,2725000.0,NSE,OPTIDX,1456410600,1448582400,1456410600,1448582400,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1456358400.0,1456410600.0,,,,30585.0,Cash,,0,1,1801.0,65,2145.0,48870.0,12300.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65441,XX,nse_fo,OPTIDX,NIFTY,NIFTY26FEB29550PE,PE,NIFTY24FEB2629550.00PE,,26000,,,,,,5,65,1456410600,-1,2,2955000.0,NSE,OPTIDX,1456410600,1448582400,1456410600,1448582400,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1456358400.0,1456410600.0,,,,308670.0,Cash,,1,1,1801.0,65,0.0,364585.0,252755.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
45894,XX,nse_fo,OPTIDX,NIFTY,NIFTY2611322100PE,PE,NIFTY13JAN2622100.00PE,,26000,,,,,,5,65,1452781800,-1,2,2210000.0,NSE,OPTIDX,1452781800,1449792000,1452781800,1449792000,0,0,0,0,0,,0,0,1450888498,,,,,,,,,,FO,,,,,,,1452729600.0,1452781800.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
71520,XX,nse_fo,OPTIDX,NIFTY,NIFTY27JUN12000PE,PE,NIFTY29JUN2712000.00PE,,26000,,,,,,5,75,1498746600,-1,2,1200000.0,NSE,OPTIDX,1498746600,1341100800,1498746600,1341100800,0,0,0,0,0,,0,0,1450888502,,,,,,,,,,FO,,,,,,,1498746600.0,1498746600.0,,,,5.0,Cash,,1,1,1801.0,75,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
89589,XX,nse_fo,OPTIDX,NIFTY,NIFTY29JUN12000CE,CE,NIFTY26JUN2912000.00CE,,26000,,,,,,5,75,1561645800,-1,2,1200000.0,NSE,OPTIDX,1561645800,1404000000,1561645800,1404000000,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1561645800.0,1561645800.0,,,,1645610.0,Cash,,1,1,1801.0,75,0.0,1756820.0,1534400.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
56912,XX,nse_fo,OPTIDX,NIFTY,NIFTY25D2324000PE,PE,NIFTY23DEC2524000.00PE,,26000,,,,,,5,75,1450967400,-1,2,2400000.0,NSE,OPTIDX,1450967400,1447977600,1450967400,1447977600,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1450915200.0,1450967400.0,,,,5.0,Cash,,0,1,1801.0,75,7129720.0,2100.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
40369,XX,nse_fo,OPTIDX,NIFTY,NIFTY2610624550PE,PE,NIFTY06JAN2624550.00PE,,26000,,,,,,5,65,1452177000,-1,2,2455000.0,NSE,OPTIDX,1452177000,1449187200,1452177000,1449187200,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1452124800.0,1452177000.0,,,,790.0,Cash,,0,1,1801.0,65,585.0,2790.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
40795,XX,nse_fo,OPTIDX,NIFTY,NIFTY2610630850CE,CE,NIFTY06JAN2630850.00CE,,26000,,,,,,5,65,1452177000,-1,2,3085000.0,NSE,OPTIDX,1452177000,1449187200,1452177000,1449187200,0,0,0,0,0,,0,0,1450888497,,,,,,,,,,FO,,,,,,,1452124800.0,1452177000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
40461,XX,nse_fo,OPTIDX,NIFTY,NIFTY2610625950CE,CE,NIFTY06JAN2625950.00CE,,26000,,,,,,5,65,1452177000,-1,2,2595000.0,NSE,OPTIDX,1452177000,1449187200,1452177000,1449187200,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1452124800.0,1452177000.0,,,,38030.0,Cash,,0,1,1801.0,65,30810.0,75845.0,215.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57329,XX,nse_fo,OPTIDX,NIFTY,NIFTY25D2330750CE,CE,NIFTY23DEC2530750.00CE,,26000,,,,,,5,75,1450967400,-1,2,3075000.0,NSE,OPTIDX,1450967400,1447977600,1450967400,1447977600,0,0,0,0,0,,0,0,1450888500,,,,,,,,,,FO,,,,,,,1450915200.0,1450967400.0,,,,5.0,Cash,,1,1,1801.0,75,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58721,XX,nse_fo,OPTIDX,NIFTY,NIFTY26JAN25550PE,PE,NIFTY27JAN2625550.00PE,,26000,,,,,,5,65,1453991400,-1,2,2555000.0,NSE,OPTIDX,1453991400,1446163200,1453991400,1446163200,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1453939200.0,1453991400.0,,,,7525.0,Cash,,0,1,1801.0,65,50830.0,21465.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
62937,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR30000CE,CE,NIFTY31MAR2630000.00CE,,26000,,,,,,5,75,1459434600,-1,2,3000000.0,NSE,OPTIDX,1459434600,1427587200,1459434600,1427587200,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1459434600.0,1459434600.0,,,,1595.0,Cash,,0,1,1801.0,75,425475.0,21100.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
49172,XX,nse_fo,OPTIDX,NIFTY,NIFTY25DEC15000CE,CE,NIFTY30DEC2515000.00CE,,26000,,,,,,5,75,1451572200,-1,2,1500000.0,NSE,OPTIDX,1451572200,1293926400,1451572200,1293926400,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1451572200.0,1451572200.0,,,,1119175.0,Cash,,1,1,1801.0,75,0.0,1176920.0,1061430.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
64985,XX,nse_fo,OPTIDX,NIFTY,NIFTY25DEC21700PE,PE,NIFTY30DEC2521700.00PE,,26000,,,,,,5,75,1451572200,-1,2,2170000.0,NSE,OPTIDX,1451572200,1443744000,1451572200,1443744000,0,0,0,0,0,,0,0,1450888501,,,,,,,,,,FO,,,,,,,1451520000.0,1451572200.0,,,,5.0,Cash,,1,1,1801.0,75,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
45798,XX,nse_fo,OPTIDX,NIFTY,NIFTY2611321000PE,PE,NIFTY13JAN2621000.00PE,,26000,,,,,,5,65,1452781800,-1,2,2100000.0,NSE,OPTIDX,1452781800,1449792000,1452781800,1449792000,0,0,0,0,0,,0,0,1450888498,,,,,,,,,,FO,,,,,,,1452729600.0,1452781800.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
59192,XX,nse_fo,OPTIDX,NIFTY,NIFTY26JAN30150CE,CE,NIFTY27JAN2630150.00CE,,26000,,,,,,5,65,1453991400,-1,2,3015000.0,NSE,OPTIDX,1453991400,1446163200,1453991400,1446163200,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1453939200.0,1453991400.0,,,,40.0,Cash,,1,1,1801.0,65,0.0,2040.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
62025,XX,nse_fo,OPTIDX,NIFTY,NIFTY29DEC35000PE,PE,NIFTY24DEC2935000.00PE,,26000,,,,,,5,75,1577284200,-1,2,3500000.0,NSE,OPTIDX,1577284200,1419724800,1577284200,1419724800,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1577284200.0,1577284200.0,,,,371595.0,Cash,,1,1,1801.0,75,0.0,688970.0,54220.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
46461,XX,nse_fo,OPTIDX,NIFTY,NIFTY2611330850PE,PE,NIFTY13JAN2630850.00PE,,26000,,,,,,5,65,1452781800,-1,2,3085000.0,NSE,OPTIDX,1452781800,1449792000,1452781800,1449792000,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1452729600.0,1452781800.0,,,,456830.0,Cash,,1,1,1801.0,65,0.0,514575.0,399085.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
47738,XX,nse_fo,OPTIDX,NIFTY,NIFTY2612027600PE,PE,NIFTY20JAN2627600.00PE,,26000,,,,,,5,65,1453386600,-1,2,2760000.0,NSE,OPTIDX,1453386600,1450396800,1453386600,1450396800,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1453334400.0,1453386600.0,,,,135575.0,Cash,,0,1,1801.0,65,0.0,186720.0,84430.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65030,XX,nse_fo,OPTIDX,NIFTY,NIFTY25DEC22400PE,PE,NIFTY30DEC2522400.00PE,,26000,,,,,,5,75,1451572200,-1,2,2240000.0,NSE,OPTIDX,1451572200,1443744000,1451572200,1443744000,0,0,0,0,0,,0,0,1450888501,,,,,,,,,,FO,,,,,,,1451520000.0,1451572200.0,,,,5.0,Cash,,1,1,1801.0,75,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
56910,XX,nse_fo,OPTIDX,NIFTY,NIFTY25D2323950PE,PE,NIFTY23DEC2523950.00PE,,26000,,,,,,5,75,1450967400,-1,2,2395000.0,NSE,OPTIDX,1450967400,1447977600,1450967400,1447977600,0,0,0,0,0,,0,0,1450888500,,,,,,,,,,FO,,,,,,,1450915200.0,1450967400.0,,,,5.0,Cash,,1,1,1801.0,75,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57301,XX,nse_fo,OPTIDX,NIFTY,NIFTY25D2330050CE,CE,NIFTY23DEC2530050.00CE,,26000,,,,,,5,75,1450967400,-1,2,3005000.0,NSE,OPTIDX,1450967400,1447977600,1450967400,1447977600,0,0,0,0,0,,0,0,1450888500,,,,,,,,,,FO,,,,,,,1450915200.0,1450967400.0,,,,5.0,Cash,,1,1,1801.0,75,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65490,XX,nse_fo,OPTIDX,NIFTY,NIFTY26FEB30800CE,CE,NIFTY24FEB2630800.00CE,,26000,,,,,,5,65,1456410600,-1,2,3080000.0,NSE,OPTIDX,1456410600,1448582400,1456410600,1448582400,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1456358400.0,1456410600.0,,,,255.0,Cash,,1,1,1801.0,65,0.0,2255.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65727,XX,nse_fo,OPTIDX,NIFTY,NIFTY25DEC26900CE,CE,NIFTY30DEC2526900.00CE,,26000,,,,,,5,75,1451572200,-1,2,2690000.0,NSE,OPTIDX,1451572200,1443744000,1451572200,1443744000,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1451520000.0,1451572200.0,,,,445.0,Cash,,0,1,1801.0,75,1181620.0,6585.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
47347,XX,nse_fo,OPTIDX,NIFTY,NIFTY2612021200CE,CE,NIFTY20JAN2621200.00CE,,26000,,,,,,5,65,1453386600,-1,2,2120000.0,NSE,OPTIDX,1453386600,1450396800,1453386600,1450396800,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1453334400.0,1453386600.0,,,,507140.0,Cash,,1,1,1801.0,65,0.0,564880.0,449400.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
45781,XX,nse_fo,OPTIDX,NIFTY,NIFTY2611320650CE,CE,NIFTY13JAN2620650.00CE,,26000,,,,,,5,65,1452781800,-1,2,2065000.0,NSE,OPTIDX,1452781800,1449792000,1452781800,1449792000,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1452729600.0,1452781800.0,,,,559560.0,Cash,,1,1,1801.0,65,0.0,617300.0,501820.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
40713,XX,nse_fo,OPTIDX,NIFTY,NIFTY2610629750PE,PE,NIFTY06JAN2629750.00PE,,26000,,,,,,5,65,1452177000,-1,2,2975000.0,NSE,OPTIDX,1452177000,1449187200,1452177000,1449187200,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1452124800.0,1452177000.0,,,,350570.0,Cash,,1,1,1801.0,65,0.0,408315.0,292825.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
46070,XX,nse_fo,OPTIDX,NIFTY,NIFTY2611324350CE,CE,NIFTY13JAN2624350.00CE,,26000,,,,,,5,65,1452781800,-1,2,2435000.0,NSE,OPTIDX,1452781800,1449792000,1452781800,1449792000,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1452729600.0,1452781800.0,,,,191305.0,Cash,,0,1,1801.0,65,65.0,248270.0,134340.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
36153,XX,nse_fo,OPTIDX,NIFTY,NIFTY25D2321050PE,PE,NIFTY23DEC2521050.00PE,,26000,,,,,,5,75,1450967400,-1,2,2105000.0,NSE,OPTIDX,1450967400,1447977600,1450967400,1447977600,0,0,0,0,0,,0,0,1450888497,,,,,,,,,,FO,,,,,,,1450915200.0,1450967400.0,,,,5.0,Cash,,1,1,1801.0,75,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
40314,XX,nse_fo,OPTIDX,NIFTY,NIFTY2610623800PE,PE,NIFTY06JAN2623800.00PE,,26000,,,,,,5,65,1452177000,-1,2,2380000.0,NSE,OPTIDX,1452177000,1449187200,1452177000,1449187200,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1452124800.0,1452177000.0,,,,10.0,Cash,,1,1,1801.0,65,0.0,2010.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
59080,XX,nse_fo,OPTIDX,NIFTY,NIFTY26JAN29500CE,CE,NIFTY27JAN2629500.00CE,,26000,,,,,,5,65,1453991400,-1,2,2950000.0,NSE,OPTIDX,1453991400,1446163200,1453991400,1446163200,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1453939200.0,1453991400.0,,,,195.0,Cash,,1,1,1801.0,65,0.0,2195.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
47189,XX,nse_fo,OPTIDX,NIFTY,NIFTY26JUN33000PE,PE,NIFTY30JUN2633000.00PE,,26000,,,,,,5,75,1467297000,-1,2,3300000.0,NSE,OPTIDX,1467297000,1396742400,1467297000,1396742400,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1467297000.0,1467297000.0,,,,583770.0,Cash,,1,1,1801.0,75,0.0,686750.0,480790.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
35155,XX,nse_fo,OPTIDX,NIFTY,NIFTY26FEB31400PE,PE,NIFTY24FEB2631400.00PE,,26000,,,,,,5,65,1456410600,-1,2,3140000.0,NSE,OPTIDX,1456410600,1448668800,1456410600,1448668800,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1456358400.0,1456410600.0,,,,489930.0,Cash,,1,1,1801.0,65,0.0,547565.0,432295.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58347,XX,nse_fo,OPTIDX,NIFTY,NIFTY26JAN21350CE,CE,NIFTY27JAN2621350.00CE,,26000,,,,,,5,65,1453991400,-1,2,2135000.0,NSE,OPTIDX,1453991400,1446163200,1453991400,1446163200,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1453939200.0,1453991400.0,,,,494860.0,Cash,,1,1,1801.0,65,0.0,552600.0,437120.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58819,XX,nse_fo,OPTIDX,NIFTY,NIFTY26JAN26450CE,CE,NIFTY27JAN2626450.00CE,,26000,,,,,,5,65,1453991400,-1,2,2645000.0,NSE,OPTIDX,1453991400,1446163200,1453991400,1446163200,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1453939200.0,1453991400.0,,,,25990.0,Cash,,0,1,1801.0,65,31980.0,52955.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
45831,XX,nse_fo,OPTIDX,NIFTY,NIFTY25DEC30950CE,CE,NIFTY30DEC2530950.00CE,,26000,,,,,,5,75,1451572200,-1,2,3095000.0,NSE,OPTIDX,1451572200,1445385600,1451572200,1445385600,0,0,0,0,0,,0,0,1450888498,,,,,,,,,,FO,,,,,,,1451520000.0,1451572200.0,,,,5.0,Cash,,1,1,1801.0,75,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
45891,XX,nse_fo,OPTIDX,NIFTY,NIFTY26JUN36000PE,PE,NIFTY30JUN2636000.00PE,,26000,,,,,,5,75,1467297000,-1,2,3600000.0,NSE,OPTIDX,1467297000,1401840000,1467297000,1401840000,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1467297000.0,1467297000.0,,,,872085.0,Cash,,1,1,1801.0,75,0.0,968560.0,775610.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58943,XX,nse_fo,OPTIDX,NIFTY,NIFTY26JAN28450PE,PE,NIFTY27JAN2628450.00PE,,26000,,,,,,5,65,1453991400,-1,2,2845000.0,NSE,OPTIDX,1453991400,1446163200,1453991400,1446163200,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1453939200.0,1453991400.0,,,,212865.0,Cash,,1,1,1801.0,65,0.0,268225.0,157505.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
60872,XX,nse_fo,OPTIDX,NIFTY,NIFTY30JUN12000CE,CE,NIFTY25JUN3012000.00CE,,26000,,,,,,5,75,1593095400,-1,2,1200000.0,NSE,OPTIDX,1593095400,1435449600,1593095400,1435449600,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1593043200.0,1593095400.0,,,,1702150.0,Cash,,1,1,1801.0,75,0.0,1820640.0,1583660.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
45921,XX,nse_fo,OPTIDX,NIFTY,NIFTY26DEC35000CE,CE,NIFTY29DEC2635000.00CE,,26000,,,,,,5,75,1483021800,-1,2,3500000.0,NSE,OPTIDX,1483021800,1401840000,1483021800,1401840000,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1483021800.0,1483021800.0,,,,9315.0,Cash,,1,1,1801.0,75,0.0,47425.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
62024,XX,nse_fo,OPTIDX,NIFTY,NIFTY29DEC35000CE,CE,NIFTY24DEC2935000.00CE,,26000,,,,,,5,75,1577284200,-1,2,3500000.0,NSE,OPTIDX,1577284200,1419724800,1577284200,1419724800,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1577284200.0,1577284200.0,,,,238095.0,Cash,,1,1,1801.0,75,0.0,525775.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
59196,XX,nse_fo,OPTIDX,NIFTY,NIFTY26JAN30200CE,CE,NIFTY27JAN2630200.00CE,,26000,,,,,,5,65,1453991400,-1,2,3020000.0,NSE,OPTIDX,1453991400,1446163200,1453991400,1446163200,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1453939200.0,1453991400.0,,,,35.0,Cash,,1,1,1801.0,65,0.0,2035.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65488,XX,nse_fo,OPTIDX,NIFTY,NIFTY26FEB30750CE,CE,NIFTY24FEB2630750.00CE,,26000,,,,,,5,65,1456410600,-1,2,3075000.0,NSE,OPTIDX,1456410600,1448582400,1456410600,1448582400,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1456358400.0,1456410600.0,,,,280.0,Cash,,1,1,1801.0,65,0.0,2280.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
64956,XX,nse_fo,OPTIDX,NIFTY,NIFTY26FEB26550CE,CE,NIFTY24FEB2626550.00CE,,26000,,,,,,5,65,1456410600,-1,2,2655000.0,NSE,OPTIDX,1456410600,1448582400,1456410600,1448582400,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1456358400.0,1456410600.0,,,,56700.0,Cash,,0,1,1801.0,65,780.0,84765.0,28635.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
45771,XX,nse_fo,OPTIDX,NIFTY,NIFTY2610620600CE,CE,NIFTY06JAN2620600.00CE,,26000,,,,,,5,65,1452177000,-1,2,2060000.0,NSE,OPTIDX,1452177000,1449792000,1452177000,1449792000,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1452124800.0,1452177000.0,,,,562220.0,Cash,,1,1,1801.0,65,0.0,619960.0,504480.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
45882,XX,nse_fo,OPTIDX,NIFTY,NIFTY2611321950PE,PE,NIFTY13JAN2621950.00PE,,26000,,,,,,5,65,1452781800,-1,2,2195000.0,NSE,OPTIDX,1452781800,1449792000,1452781800,1449792000,0,0,0,0,0,,0,0,1450888498,,,,,,,,,,FO,,,,,,,1452729600.0,1452781800.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65841,XX,nse_fo,OPTIDX,NIFTY,NIFTY25DEC29200PE,PE,NIFTY30DEC2529200.00PE,,26000,,,,,,5,75,1451572200,-1,2,2920000.0,NSE,OPTIDX,1451572200,1443744000,1451572200,1443744000,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1451520000.0,1451572200.0,,,,298995.0,Cash,,1,1,1801.0,75,0.0,356740.0,241250.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57038,XX,nse_fo,OPTIDX,NIFTY,NIFTY25D2326600CE,CE,NIFTY23DEC2526600.00CE,,26000,,,,,,5,75,1450967400,-1,2,2660000.0,NSE,OPTIDX,1450967400,1447977600,1450967400,1447977600,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1450915200.0,1450967400.0,,,,100.0,Cash,,0,1,1801.0,75,4912280.0,2105.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
40388,XX,nse_fo,OPTIDX,NIFTY,NIFTY2610624800PE,PE,NIFTY06JAN2624800.00PE,,26000,,,,,,5,65,1452177000,-1,2,2480000.0,NSE,OPTIDX,1452177000,1449187200,1452177000,1449187200,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1452124800.0,1452177000.0,,,,760.0,Cash,,0,1,1801.0,65,52585.0,2760.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
64209,XX,nse_fo,OPTIDX,NIFTY,NIFTY26FEB21100PE,PE,NIFTY24FEB2621100.00PE,,26000,,,,,,5,65,1456410600,-1,2,2110000.0,NSE,OPTIDX,1456410600,1448582400,1456410600,1448582400,0,0,0,0,0,,0,0,1450888501,,,,,,,,,,FO,,,,,,,1456358400.0,1456410600.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
47757,XX,nse_fo,OPTIDX,NIFTY,NIFTY2612027950CE,CE,NIFTY20JAN2627950.00CE,,26000,,,,,,5,65,1453386600,-1,2,2795000.0,NSE,OPTIDX,1453386600,1450396800,1453386600,1450396800,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1453334400.0,1453386600.0,,,,2865.0,Cash,,1,1,1801.0,65,0.0,6555.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
50557,XX,nse_fo,OPTIDX,NIFTY,NIFTY26JUN18000PE,PE,NIFTY30JUN2618000.00PE,,26000,,,,,,5,75,1467297000,-1,2,1800000.0,NSE,OPTIDX,1467297000,1309046400,1467297000,1309046400,0,0,0,0,0,,0,0,1450888499,,,,,,,,,,FO,,,,,,,1467297000.0,1467297000.0,,,,5.0,Cash,,1,1,1801.0,75,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
47591,XX,nse_fo,OPTIDX,NIFTY,NIFTY2612025300CE,CE,NIFTY20JAN2625300.00CE,,26000,,,,,,5,65,1453386600,-1,2,2530000.0,NSE,OPTIDX,1453386600,1450396800,1453386600,1450396800,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1453334400.0,1453386600.0,,,,107975.0,Cash,,0,1,1801.0,65,0.0,156475.0,59475.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
